model,sample_size,route,threshold,accuracy,balanced_accuracy,precision,recall,f1,mcc,train_time_sec,inference_time_sec,latency_ms_per_sample,roc_auc,pr_auc,tn,fp,fn,tp,feature_set
XGB,25000,iid,0.770129382610321,0.9483636363636364,0.5745411718519973,0.1951219512195122,0.17391304347826086,0.1839080459770115,0.15761508291421367,0.5632077999998728,0.004482800000005227,0.0032602181818219833,0.5941947197958583,0.0648340193228936,1296,33,38,8,resource
XGB,25000,iid,0.5010173916816711,0.24727272727272728,0.5476494258514084,0.037418147801683815,0.8695652173913043,0.07174887892376682,0.041198320147760835,0.547208099999807,0.004266800000550575,0.003103127273127691,0.6105522295285766,0.0856304608359772,300,1029,6,40,dag
XGB,25000,iid,0.725455951690674,0.9512727272727273,0.5865394052409462,0.23076923076923078,0.1956521739130435,0.21176470588235294,0.18747776846087064,0.5771914000006291,0.0039028000001053442,0.002838400000076614,0.7209572414695586,0.22212940376610915,1299,30,37,9,scheduling
XGB,25000,iid,0.5014445185661316,0.12218181818181818,0.4829391173487748,0.032232070910556,0.8695652173913043,0.06216006216006216,-0.02068876696667109,0.5833681000003708,0.0036368999999467633,0.002645018181779464,0.48477115843883933,0.032448554692789164,128,1201,6,40,pressure
XGB,25000,iid,0.7201703406285636,0.9250909090909091,0.5625020446887166,0.1095890410958904,0.17391304347826086,0.13445378151260504,0.10025330642410342,0.6058514000005744,0.00407089999953314,0.0029606545451150105,0.712402263879347,0.10355086067620273,1264,65,38,8,temporal
XGB,25000,iid,0.5044989585876465,0.31345454545454543,0.518925638760755,0.035196687370600416,0.7391304347826086,0.06719367588932806,0.014889212597581119,0.580742399999508,0.0036965999997846666,0.002688436363479758,0.592076422285471,0.11954157998850232,397,932,12,34,complexity
XGB,25000,iid,0.7447640299797058,0.9621818181818181,0.5816894036051952,0.36363636363636365,0.17391304347826086,0.23529411764705882,0.23414068719360875,0.5954427000006035,0.004296700000850251,0.0031248727278910915,0.5949062714692316,0.09742821101131598,1315,14,38,8,dag+pressure
XGB,25000,iid,0.8739299608182304,0.9716363636363636,0.7020070664442045,0.6129032258064516,0.41304347826086957,0.4935064935064935,0.489392695052243,0.4581936000004134,0.0033215999992535217,0.0024157090903661974,0.8698024012824287,0.4851002646357369,1317,12,27,19,all
XGB,25000,iid,0.8752618229540089,0.9694545454545455,0.6798917132855694,0.5666666666666667,0.3695652173913043,0.4473684210526316,0.4428542230639292,0.38816919999953825,0.0033830000002126326,0.0024603636365182783,0.8698024012824287,0.47770284991299045,1316,13,29,17,no_complexity
