feature,importance
unique_machines,0.13097371391342771
instance_count,0.1272443993218944
first_start_time,0.08572241440321923
prev_failure_rate_200,0.07991668246079
local_arrival_density_200,0.07514209662472521
prev_arrival_gap_200,0.07307854803370492
submit_hour,0.06093625243909549
sin_hour,0.052024597218873425
cos_hour,0.03232159201223783
submit_day,0.028677403676300315
total_seq_no_mean,0.026660792723518966
seq_no_mean,0.020763578308465615
plan_mem_sum,0.013627592525044257
dag_complexity,0.013615279001121309
critical_path_proxy,0.012853637750864965
cpu_mem_ratio,0.011955089495662097
root_task_ratio,0.010972584865905091
complexity_score,0.009349013353177135
fan_in_mean,0.007986295905904783
resource_product_sum,0.007367074462230514
total_instances,0.00700539903869436
dependency_density,0.0068898364617582695
parallelism_proxy,0.006464941141513482
cx_parallel,0.006283733653401884
cx_dag,0.006231541556247894
cx_repetition,0.006087003020549762
mean_instances_per_task,0.005975740340932013
max_instances_per_task,0.005765029364010063
machine_net_out_mean,0.005732494815555099
machine_net_in_mean,0.005669890878010151
cx_resource,0.004882323864727135
plan_mem_mean,0.004856593351690165
plan_cpu_sum,0.004561343138323997
machine_disk_mean,0.004236555436527633
machine_pressure,0.003893401434274718
machine_cpu_mean,0.0038365395212936215
cx_pressure,0.0036798513440473727
fan_in_max,0.003440363257621166
dag_depth,0.0034138175117712157
machine_mem_mean,0.0033640807756424203
machine_mem_max,0.0029393190291035183
unique_task_count,0.0028351672296680853
plan_mem_max,0.0026051730376884536
machine_cpu_max,0.0024556329843142422
task_count,0.0023116119367982382
plan_cpu_mean,0.001997302777714372
plan_cpu_max,0.001396674601957404
