feature,importance
plan_mem_sum,0.08842826848344064
prev_failure_rate_200,0.05743871384858837
total_instances,0.0555675487879218
plan_mem_mean,0.04827285408478039
retry_task_ratio,0.04460152933330704
complexity_score,0.037369964220271
cx_dag,0.037287281893587945
cx_repetition,0.03683537537656221
max_instances_per_task,0.03416964085498745
root_task_ratio,0.03321637999099062
cx_resource,0.03315465694184214
dependency_density,0.03242476498751006
resource_product_sum,0.03210228982956339
mean_instances_per_task,0.0319569963139804
fan_in_mean,0.031095822197085603
parallelism_proxy,0.030474399970230916
cx_parallel,0.030435444359089393
first_start_time,0.02939454950648299
plan_mem_max,0.023712075979620707
plan_cpu_sum,0.02124063976414066
local_arrival_density_200,0.0208342843193918
prev_arrival_gap_200,0.020799189831834944
dag_complexity,0.020234940583403516
fan_in_max,0.01730284724434853
cpu_mem_ratio,0.016652612709931302
submit_day,0.015694579316314346
bottleneck_task_ratio,0.015096278557626946
cos_hour,0.013468965872594281
submit_hour,0.012744728336632828
deep_chain_ratio,0.011601196325172024
sin_hour,0.009367668869973311
critical_path_proxy,0.008603253008205265
fan_out_max,0.008109246006429118
fan_out_mean,0.007315692561148352
plan_cpu_mean,0.007213982176959196
plan_cpu_max,0.006769513658683358
dag_depth,0.006145781829497958
task_count,0.0047394366564684105
unique_task_count,0.004698613598640083
dependency_skew,0.0033847569090888698
machine_cpu_max,2.33253812672228e-05
instance_count,1.9909522404588746e-05
unique_machines,6.305705173410037e-19
cx_pressure,0.0
machine_net_in_mean,0.0
machine_pressure,0.0
machine_mem_mean,0.0
machine_cpu_mean,0.0
machine_disk_mean,0.0
machine_mem_max,0.0
machine_net_out_mean,0.0
seq_no_mean,0.0
total_seq_no_mean,0.0
