feature,importance
plan_mem_sum,0.08622583310024855
total_instances,0.05090005750559996
prev_failure_rate_200,0.04979344472882317
retry_task_ratio,0.0488837074429797
plan_mem_mean,0.044662344590107365
cx_repetition,0.04015677317148609
root_task_ratio,0.03968604408347629
complexity_score,0.037124534442106914
cx_dag,0.03659174383521473
parallelism_proxy,0.03432827844507912
resource_product_sum,0.03386910059033976
max_instances_per_task,0.032575964321610196
mean_instances_per_task,0.03226637383393931
dependency_density,0.03147731788158389
first_start_time,0.030524070024907188
cx_resource,0.029940168252407206
cx_parallel,0.029664675813574973
fan_in_mean,0.026456880589368903
plan_cpu_sum,0.023224327814154865
plan_mem_max,0.0222111825740089
fan_in_max,0.022199378415660484
local_arrival_density_200,0.021596515666290363
prev_arrival_gap_200,0.021285545600567946
cpu_mem_ratio,0.021229869211611546
dag_complexity,0.01884871720981906
submit_day,0.01844015591390425
bottleneck_task_ratio,0.01616729942068999
cos_hour,0.012760963490367152
submit_hour,0.011839095581600866
plan_cpu_mean,0.009767713005736594
sin_hour,0.008633673495919465
deep_chain_ratio,0.008600454546703041
fan_out_mean,0.00813298857489554
plan_cpu_max,0.007637986060918319
critical_path_proxy,0.007586701973787414
dag_depth,0.006007920171280034
fan_out_max,0.005687008150046318
task_count,0.004836332822066554
unique_task_count,0.004340341161788659
dependency_skew,0.00378846934245503
machine_cpu_mean,1.1655133438501669e-05
cx_pressure,7.322419316810078e-06
machine_disk_mean,7.279245127501875e-06
instance_count,6.898218523830852e-06
unique_machines,6.615139720275879e-06
machine_pressure,4.233548543395474e-06
machine_mem_mean,3.6518830077856197e-06
machine_cpu_max,2.391555196403654e-06
machine_net_out_mean,1.1608843017819525e-19
machine_mem_max,0.0
machine_net_in_mean,0.0
seq_no_mean,0.0
total_seq_no_mean,0.0
