feature,importance
prev_failure_rate_200,3.568102033101034
plan_cpu_sum,2.8567680002375657
retry_task_ratio,2.768033005128991
plan_cpu_mean,1.9936892752434812
cx_parallel,1.669496625223246
cx_resource,1.3960582273459556
cx_repetition,1.3894545830201437
plan_cpu_max,1.1381311428793697
cpu_mem_ratio,1.0194137822876659
plan_mem_mean,1.0023202451394668
root_task_ratio,0.9897376839331725
resource_product_sum,0.9417868870872982
task_count,0.7931695149669452
unique_task_count,0.7931695149669417
fan_in_mean,0.7410668180045398
complexity_score,0.7374507012741723
machine_net_out_mean,0.7094078273750198
total_instances,0.6364504264269731
dag_complexity,0.6333549776921401
machine_net_in_mean,0.6211409134826341
critical_path_proxy,0.5870828603545292
plan_mem_sum,0.4394820450060744
bottleneck_task_ratio,0.4339959871414165
fan_in_max,0.38785199361694633
mean_instances_per_task,0.3825448204787603
cx_dag,0.3788312817388521
parallelism_proxy,0.37143402396257835
fan_out_max,0.34537058731794074
dependency_density,0.3069621009079185
dag_depth,0.2924405330860026
machine_mem_mean,0.2714432604879419
max_instances_per_task,0.19162406404581905
cx_pressure,0.17319000471754598
fan_out_mean,0.16916066733628293
machine_cpu_max,0.16180392460725365
first_start_time,0.14126214165602288
total_seq_no_mean,0.1398592433977701
seq_no_mean,0.13742097833918349
prev_arrival_gap_200,0.12399187695699342
machine_cpu_mean,0.12332010992622966
deep_chain_ratio,0.10016009358377388
dependency_skew,0.08162997583558794
instance_count,0.07955798308571066
submit_day,0.07178304135094775
local_arrival_density_200,0.046134713439694684
cos_hour,0.043900311545864
sin_hour,0.043638637852470824
plan_mem_max,0.03856227953239867
machine_pressure,0.03506960560101371
unique_machines,0.015259599510911093
machine_disk_mean,0.011357696717661193
submit_hour,0.006382109510972351
machine_mem_max,0.0
